0,0,0,0,0,0,0,-1,-1,0,0,
1,0,0,0.0,0.0,0,0,-1,-1,0,0,
1,118.61,-64,0.0,0.0,2.0,-2.0,-1,-1,40.422266,-86.916176,
2,118.61,-64,0.0,0.0,2.0,-2.0,40.4220619,-1,40.422266,-86.916176,
2,118.61,2,0.22,0.4,-2.0,2.0,40.4220619,-86.9161835,40.422266,-86.916176,
3,118.61,2,0.22,0.4,-2.0,2.0,40.4220619,-86.9161835,40.422266,-86.916176,
3,118.8,2,0.3,-0.24,-2.0,2.0,40.4220619,-86.9161835,40.422266,-86.916176,
4,118.8,2,0.3,-0.24,-2.0,2.0,40.4220619,-86.9161835,40.422266,-86.916176,
4,118.8,0,-1.94,-1.52,-2.0,2.0,40.4220619,-86.9161758,40.422266,-86.916176,
5,118.8,0,-1.94,-1.52,-2.0,2.0,40.4220619,-86.9161758,40.422266,-86.916176,
5,113.98,0,-1.92,-1.52,-2.0,2.0,40.4220619,-86.9161758,40.422266,-86.916176,
6,112.3,0,-2.2,-1.76,-2.0,2.0,40.4220619,-86.9161758,40.422266,-86.916176,
6,112.3,-2,-2.2,-1.76,-2.0,2.0,40.4220619,-86.9161682,40.422266,-86.916176,
7,112.3,-2,-1.86,-1.46,-2.0,2.0,40.4220619,-86.9161682,40.422266,-86.916176,
7,109.48,-2,-1.86,-1.46,-2.0,2.0,40.4220619,-86.9161682,40.422266,-86.916176,
8,109.48,-2,-2.08,-1.7,-2.0,2.0,40.4220657,-86.9161682,40.422266,-86.916176,
8,109.48,-8,-2.08,-1.7,-2.0,2.0,40.4220657,-86.916153,40.422266,-86.916176,
9,109.48,-8,-2.02,-1.8,-2.0,2.0,40.4220657,-86.916153,40.422266,-86.916176,
9,110.05,-8,-2.02,-1.8,-2.0,2.0,40.4220657,-86.916153,40.422266,-86.916176,
10,110.05,-8,-2.06,-1.68,-2.0,2.0,40.4220619,-86.916153,40.422266,-86.916176,
10,110.05,-13,-2.06,-1.68,-2.0,2.0,40.4220619,-86.9161377,40.422266,-86.916176,
11,110.05,-13,-2.04,-1.86,-2.0,2.0,40.4220619,-86.9161377,40.422266,-86.916176,
11,54.01,-13,-2.04,-1.86,0,0,40.4220619,-86.9161377,40.422266,-86.916176,
