0,0,0,0,0,0,0,-1,-1,0,0,
1,0,0,0,0,0,0,-1,-1,0,0,
1,0,-64,0.0,0.0,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
2,0,-64,0.0,0.0,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
2,0,-64,-0.38,0.08,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
3,0,-64,-0.38,0.08,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
3,0,-64,-0.88,1.92,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
4,0,-64,-0.86,1.92,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
4,0,-64,-0.86,1.78,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
5,0,-64,-0.76,1.78,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
5,0,-64,-0.76,1.86,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
6,0,-64,-1.06,1.86,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
6,0,-64,-1.06,1.92,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
7,0,-64,-0.82,1.92,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
7,0,-64,-0.82,2.06,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
8,0,-64,-0.94,2.06,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
8,0,-64,-0.94,1.5,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
9,0,-64,-0.58,1.5,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
9,0,-64,-0.58,1.76,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
10,0,-64,-0.84,1.76,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
10,0,-64,-0.84,1.84,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
11,0,-64,-0.92,1.84,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
11,0,-64,-0.92,1.82,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
12,0,-64,-0.68,1.82,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
12,0,-64,-0.68,1.66,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
13,0,-64,-1.1,1.66,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
13,0,-64,-1.1,1.8,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
14,0,-64,-0.8,1.8,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
14,0,-64,-0.8,1.48,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
15,0,-64,-0.66,1.48,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
15,0,-64,-0.66,1.64,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
16,0,-64,-1.0,1.64,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
16,0,-64,-1.0,1.62,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
17,0,-64,-0.76,1.62,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
17,0,-64,-0.76,1.1,0,0,-1,-1,40.422266,-86.916176,
