0,0,0,0,0,0,0,-1,-1,0,0,
1,0,0,0,0,0,0,40.4221458,-86.9161911,0,0,
1,0,9,0.0,0.0,2.0,1.5835454928893111,40.4221458,-86.9161911,40.422266,-86.916176,
2,96.32,9,0.0,0.0,-1.8644343817781999,2.0,40.4221458,-86.9161911,40.422266,-86.916176,
2,96.32,9,0.0,0.0,-1.8644343817781999,2.0,40.4221458,-86.9161911,40.422266,-86.916176,
3,96.32,9,0.0,0.0,-1.8644343817781999,2.0,40.4221458,-86.9161911,40.422266,-86.916176,
3,96.32,9,0.0,0.0,-1.8644343817781999,2.0,40.4221458,-86.9161911,40.422266,-86.916176,
4,96.32,9,0.0,0.0,-1.8644343817781999,2.0,40.4221458,-86.9161911,40.422266,-86.916176,
4,96.32,9,0.0,0.0,-1.8644343817781999,2.0,40.4221458,-86.9161911,40.422266,-86.916176,
5,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
5,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
6,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
6,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
7,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
7,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
8,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
8,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221458,-86.9161835,40.422266,-86.916176,
9,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
9,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
10,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
10,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
11,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
11,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
12,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
12,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
13,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
13,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
14,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
14,96.32,4,0.0,0.0,-2.0,2.0,40.422142,-86.9161835,40.422266,-86.916176,
15,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
15,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
16,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
16,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
17,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
17,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
18,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
18,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
19,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
19,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
20,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
20,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
21,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
21,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
22,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
22,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
23,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
23,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
24,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
24,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
25,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
25,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
26,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221382,-86.9161758,40.422266,-86.916176,
26,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
27,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
27,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
28,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
28,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
29,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
29,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
30,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
30,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
31,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
31,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
32,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
32,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
33,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
33,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
34,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
34,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
35,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
35,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
36,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
36,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
37,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
37,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
38,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
38,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
39,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
39,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
40,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
40,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
41,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
41,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
42,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161758,40.422266,-86.916176,
42,96.32,0,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161835,40.422266,-86.916176,
43,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161835,40.422266,-86.916176,
43,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161835,40.422266,-86.916176,
44,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161835,40.422266,-86.916176,
44,96.32,4,0.0,0.0,-1.9999999999999993,2.0,40.4221344,-86.9161835,40.422266,-86.916176,
45,96.32,4,0.0,0.0,0,0,40.4221344,-86.9161835,40.422266,-86.916176,
