0,0,0,0,0,0,0,-1,-1,0,0,
1,0,0,0.0,0.0,0,0,-1,-1,0,0,
1,0.0,-64,0.0,0.0,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
2,0.0,-64,0.0,0.0,-0.8561588309911042,2.0,-1,-1,40.422266,-86.916176,
2,0.0,-38,0.0,0.0,0.2745535035453844,2.0,40.4221039,-86.9160767,40.422266,-86.916176,
3,0.0,-38,-2.22,1.48,0.2745535035453844,2.0,40.4221039,-86.9160767,40.422266,-86.916176,
3,14.25,-38,-2.22,1.48,-0.3587798297879493,2.0,40.4221039,-86.9160767,40.422266,-86.916176,
4,14.25,-38,-2.14,1.98,-0.3587798297879493,2.0,40.4220886,-86.9160767,40.422266,-86.916176,
4,14.25,-40,-2.14,1.98,-0.42518018435849625,2.0,40.4220886,-86.9160614,40.422266,-86.916176,
5,14.25,-40,-2.12,1.88,-0.42518018435849625,2.0,40.4220886,-86.9160614,40.422266,-86.916176,
5,4.25,-40,-2.12,1.88,0.019264260085948025,2.0,40.4220886,-86.9160614,40.422266,-86.916176,
6,4.87,-40,-2.24,2.06,-0.008291295469607291,2.0,40.4220772,-86.9160614,40.422266,-86.916176,
6,4.87,-38,-2.24,2.06,0.06950664600817447,2.0,40.4220772,-86.9160614,40.422266,-86.916176,
7,4.87,-38,-2.18,2.04,0.06950664600817447,2.0,40.4220772,-86.9160614,40.422266,-86.916176,
7,4.25,-38,-2.18,2.04,0.09706220156373008,2.0,40.4220772,-86.9160614,40.422266,-86.916176,
8,4.25,-38,-2.18,2.04,0,0,40.4220772,-86.9160614,40.422266,-86.916176,
