0,0,0,0,0,0,0,-1,-1,0,0,
1,107.28,0,0,0,0,0,-1,-1,0,0,
1,107.28,-64,0.0,0.0,-2.0,2.0,40.4220963,-1,40.422266,-86.916176,
2,107.28,-3,0.0,0.0,-2.0000000000000013,2.0,40.4220963,-86.9161682,40.422266,-86.916176,
2,107.28,-3,0.0,0.0,-2.0000000000000013,2.0,40.4220963,-86.9161682,40.422266,-86.916176,
3,107.28,-3,0.0,0.0,-2.0000000000000013,2.0,40.4220963,-86.9161682,40.422266,-86.916176,
3,107.28,-3,0.0,0.0,-2.0000000000000013,2.0,40.4220963,-86.9161682,40.422266,-86.916176,
4,107.28,0,0.0,0.0,-1.9999999999999993,2.0,40.4220963,-86.9161758,40.422266,-86.916176,
4,107.28,0,0.0,0.0,-1.9999999999999993,2.0,40.4220963,-86.9161758,40.422266,-86.916176,
5,107.28,0,0.0,0.0,-1.9999999999999993,2.0,40.4220963,-86.9161758,40.422266,-86.916176,
5,107.28,0,0.0,0.0,-1.9999999999999993,2.0,40.4221001,-86.9161758,40.422266,-86.916176,
6,107.28,0,0.0,0.0,-2.0000000000000013,2.0,40.4221001,-86.9161758,40.422266,-86.916176,
6,107.28,0,0.0,0.0,-2.0000000000000013,2.0,40.4221001,-86.9161758,40.422266,-86.916176,
7,107.28,0,0.0,0.0,-2.0000000000000013,2.0,40.4221001,-86.9161758,40.422266,-86.916176,
7,107.28,0,0.0,0.0,-2.0000000000000013,2.0,40.4221039,-86.9161758,40.422266,-86.916176,
8,107.28,0,0.0,0.0,-2.0,2.0,40.4221039,-86.9161758,40.422266,-86.916176,
8,107.28,0,0.0,0.0,-2.0,2.0,40.4221039,-86.9161758,40.422266,-86.916176,
9,107.28,0,0.0,0.0,-2.0,2.0,40.4221039,-86.9161758,40.422266,-86.916176,
9,107.28,0,0.0,0.0,-2.0,2.0,40.4221115,-86.9161835,40.422266,-86.916176,
10,107.28,3,0.0,0.0,-2.0,2.0,40.4221115,-86.9161835,40.422266,-86.916176,
10,107.28,3,0.0,0.0,-2.0,2.0,40.4221115,-86.9161835,40.422266,-86.916176,
11,107.28,3,0.0,0.0,-2.0,2.0,40.4221115,-86.9161835,40.422266,-86.916176,
11,107.28,3,0.0,0.0,-2.0,2.0,40.4221153,-86.9161835,40.422266,-86.916176,
12,107.28,3,0.0,0.0,-2.0,2.0,40.4221153,-86.9161835,40.422266,-86.916176,
12,107.28,3,0.0,0.0,-2.0,2.0,40.4221153,-86.9161835,40.422266,-86.916176,
13,107.28,3,0.0,0.0,-2.0,2.0,40.4221153,-86.9161835,40.422266,-86.916176,
13,107.28,3,0.0,0.0,-2.0,2.0,40.4221191,-86.9161835,40.422266,-86.916176,
14,107.28,3,0.0,0.0,-2.0,2.0,40.4221191,-86.9161835,40.422266,-86.916176,
14,107.28,3,0.0,0.0,-2.0,2.0,40.4221191,-86.9161835,40.422266,-86.916176,
15,107.28,3,0.0,0.0,-2.0,2.0,40.4221191,-86.9161835,40.422266,-86.916176,
15,107.28,3,-0.48,0.42,-2.0000000000000013,2.0,40.422123,-86.9161835,40.422266,-86.916176,
16,107.28,3,-0.48,0.42,-2.0000000000000013,2.0,40.422123,-86.9161835,40.422266,-86.916176,
16,464.84,3,-0.9,0.78,-2.0000000000000013,2.0,40.422123,-86.9161835,40.422266,-86.916176,
17,464.66,3,-0.9,0.78,-2.0,2.0,40.422123,-86.9161835,40.422266,-86.916176,
17,464.66,3,-0.02,0.38,-2.0,2.0,40.422123,-86.9161835,40.422266,-86.916176,
18,464.66,3,-0.02,0.38,-2.0,2.0,40.422123,-86.9161835,40.422266,-86.916176,
18,104.59,3,-2.26,2.9,-2.0,2.0,40.422123,-86.9161835,40.422266,-86.916176,
19,104.59,3,-2.26,2.9,-2.0,2.0,40.422123,-86.9161835,40.422266,-86.916176,
19,104.59,0,-2.56,2.56,-2.0,2.0,40.4221306,-86.9161758,40.422266,-86.916176,
20,104.59,0,-2.56,2.56,-2.0,2.0,40.4221306,-86.9161758,40.422266,-86.916176,
20,13.04,0,-1.5,1.5,-2.0,2.0,40.4221306,-86.9161758,40.422266,-86.916176,
21,13.16,0,-1.5,1.5,1.4101702580291617,2.0,40.4221306,-86.9161758,40.422266,-86.916176,
